Essai;Temps_frame;Temps_sequence;Pixel_par_seconde
281;0.549623;109.375000;139732114.285714
282;0.549623;109.375000;139732114.285714
283;0.549623;109.375000;139732114.285714
284;0.628141;125.000000;122265600.000000
285;0.549623;109.375000;139732114.285714
286;0.314070;62.500000;244531200.000000
287;0.392588;78.125000;195624960.000000
288;0.314070;62.500000;244531200.000000
289;1.020729;203.125000;75240369.230769
290;0.785176;156.250000;97812480.000000
291;0.628141;125.000000;122265600.000000
292;0.157035;31.250000;489062400.000000
293;0.549623;109.375000;139732114.285714
294;0.392588;78.125000;195624960.000000
295;0.549623;109.375000;139732114.285714
296;0.785176;156.250000;97812480.000000
297;0.706658;140.625000;108680533.333333
298;0.471106;93.750000;163020800.000000
299;0.549623;109.375000;139732114.285714
